Data;tMax; tMin; UR; insolacao; vel vento; Ra; ETo PM;ETo HS
02/11/2001;28.4;15.7;66.25;5.9;2.293866916;40.43778279;4.486769285;5.388966954
03/11/2001;26.9;17.4;87.75;3.9;1.545866916;40.52632744;3.218521112;4.682780858
04/11/2001;23.4;17.7;89.25;0.2;1.7204;40.61272166;2.22133809;3.489417139
05/11/2001;25.9;16.1;82.75;1.5;1.595733084;40.69697871;2.740504236;4.638685532
06/11/2001;29.2;17.2;65.5;7.6;0.573466916;40.77911277;4.407166763;5.435008798
07/11/2001;31.4;17.2;65.5;7.4;1.670533084;40.85913885;4.94863054;6.082799146
08/11/2001;30.9;18.3;73.25;2.8;2.219066916;40.93707275;3.808022238;5.781704789
09/11/2001;31.4;17.4;68.25;10;2.044533084;41.01293102;5.611067425;6.076944577
10/11/2001;30.1;17.9;63;8.4;2.343733084;41.08673087;5.439393432;5.629188393
11/11/2001;31.2;18.6;68.25;8;1.969733084;41.15849008;5.178797653;5.854105985
12/11/2001;25.6;18.6;88.25;0.9;1.097066916;41.22822701;2.514181044;4.084177172
13/11/2001;23.1;18.6;89.75;0;0.797866916;41.29596048;2.200838828;3.177249542
14/11/2001;26.5;19;90;5.1;1.695466916;41.36170971;3.532618775;4.310304697
15/11/2001;28.6;18.4;81.5;6.2;2.219066916;41.4254943;4.165091224;5.127501969
16/11/2001;29.6;18.5;70.25;10.7;1.496;41.48733409;5.534758344;5.428257981
17/11/2001;29.8;17.7;80.5;8.9;1.919866916;41.5472492;4.881460692;5.635000868
18/11/2001;27.3;17.6;76;4;2.144266916;41.60525988;3.761723933;4.894270742
19/11/2001;27.6;18.3;78.75;3.3;2.0196;41.66138649;3.529987052;4.858372452
20/11/2001;28.4;18.4;77.75;4.7;3.041866916;41.71564943;4.081371361;5.100164972
21/11/2001;29.5;17.9;67.5;10.4;2.717733084;41.7680691;5.798845779;5.539996484
22/11/2001;28.9;16.5;69.75;8.4;1.894933084;41.81866581;4.973726678;5.596597031
23/11/2001;26.7;18.2;77.75;2.4;1.5708;41.86745974;3.245049844;4.610414347
24/11/2001;31.2;16.5;61.5;11.5;1.072133084;41.9144709;5.797990493;6.280954691
25/11/2001;31.4;18;56.5;9.8;1.919866916;41.95971904;5.979601047;6.125787113
26/11/2001;30.1;17.8;56.25;11.9;2.518266916;42.00322363;6.569418857;5.771379828
27/11/2001;30.9;18.2;61.5;10.9;1.595733084;42.04500378;5.936295376;5.954669611
28/11/2001;30.3;19.6;73.75;3.6;2.717733084;42.08507821;4.176046576;5.522607084
29/11/2001;29;17.8;78.25;8;2.144266916;42.1234652;4.743992234;5.450273759
30/11/2001;22.9;19;94.5;0;1.6456;42.16018252;2.111795975;3.027572082
01/12/2001;26.3;18.3;90;5.7;3.166533084;42.20881445;3.567091415;4.490977746
02/12/2001;27.8;11.9;59.25;12.2;1.4212;42.2415938;5.614499865;5.949206073
03/12/2001;27.8;13.3;59.5;11.6;3.041866916;42.27275965;6.053630343;5.791243892
04/12/2001;28.7;15.2;55.5;10.1;1.595733084;42.30232708;5.563130279;5.79611238
05/12/2001;30.3;16.1;57.75;9.6;2.044533084;42.33031046;5.793269622;6.135565096
06/12/2001;27.6;17.6;89.25;1.7;1.496;42.35672341;2.793722605;5.076744468
07/12/2001;25.5;18.5;93;0.8;0.648266916;42.38157874;2.479064521;4.186944825
08/12/2001;28.9;18.5;79;3.1;1.146933084;42.40488847;3.446262513;5.324454021
09/12/2001;30.1;17.2;65;8;1.097066916;42.42666375;4.914637261;5.925963614
10/12/2001;29.5;19.9;68.5;6.2;1.072133084;42.44691483;4.483311851;5.24418077
11/12/2001;30.9;18.5;57.75;9.3;1.919866916;42.4656511;5.851935259;5.962807099
12/12/2001;28.1;19.3;81.25;1.5;1.097066916;42.48288098;2.978933814;4.907075894
13/12/2001;24.3;17.7;87.75;0.2;2.0196;42.49861196;2.396009337;3.974696435
14/12/2001;23.9;17.8;93.5;0;1.396266916;42.51285056;2.17113843;3.807731183
15/12/2001;26.7;18.4;94.5;1.7;3.341066916;42.5256023;2.485828856;4.638427605
16/12/2001;26.7;18.4;94.5;1.7;2.8424;42.53687171;2.526062389;4.639721573
17/12/2001;26.5;19.1;92.25;4;2.742666916;42.54666229;3.181324435;4.409173836
18/12/2001;27.9;19.3;85.5;5.7;1.520933084;42.55497653;3.976621526;4.847923817
19/12/2001;29.9;18.2;79;6.7;0.9724;42.56181587;4.400950998;5.717029465
20/12/2001;25.4;19.5;82.25;0.7;1.146933084;42.56718072;2.685631143;3.905122733
21/12/2001;27.3;19.1;83.75;3.6;1.396266916;42.57107044;3.454326377;4.690069588
22/12/2001;29.4;17.6;79.5;5.5;1.894933084;42.57348334;4.139213398;5.667743707
23/12/2001;28.1;19.1;85.75;2.2;1.770266916;42.57441668;3.10649831;4.961994817
24/12/2001;24.4;17.4;94;0;1.321466916;42.57386669;2.169923242;4.090676567
25/12/2001;19.1;16;92.5;0;2.069466916;42.57182855;1.994081481;2.486512865
26/12/2001;26.7;16.8;87;4.4;1.3464;42.5682964;3.463358176;4.97112406
27/12/2001;27.1;17.5;83.75;6.8;1.919866916;42.56326338;4.163133673;4.962783053
28/12/2001;23.9;17.6;92.75;0.6;1.994666916;42.55672159;2.295826898;3.864376002
29/12/2001;21.1;17.9;95.75;0;1.745333084;42.54866216;2.013446844;2.664357504
30/12/2001;24.9;18.6;62;0.7;1.2716;42.53907523;3.138284336;3.963089066
31/12/2001;29.1;18.4;74.75;7.5;1.122;42.52794996;4.648977215;5.424662192
01/01/2002;28.7;19.1;82.25;5.2;0.8228;42.52053154;3.91857493;5.155352378
02/01/2002;29.9;18;79;7.4;0.9724;42.50692007;4.573915449;5.744835508
03/01/2002;30.9;18.3;65.75;11.8;1.022266916;42.49173778;5.942252776;6.001276282
04/01/2002;31.4;18.5;65.5;11.3;2.667866916;42.47497053;6.363949027;6.120008983
05/01/2002;30.9;19.2;71.5;8;2.667866916;42.45660339;5.341628322;5.839518022
06/01/2002;29.5;16.9;73.25;4.7;1.5708;42.43662057;4.05031455;5.795593545
07/01/2002;28;19.9;86;4.5;1.5708;42.41500551;3.683654847;4.729405108
08/01/2002;28.6;19.5;75.25;1.3;1.595733084;42.39174088;3.212419185;5.022100617
09/01/2002;30.2;19.6;59.25;9.2;2.5432;42.36680865;6.037413945;5.527064821
10/01/2002;26.1;18.3;65;4.5;2.717733084;42.3401901;4.452960646;4.438621325
11/01/2002;27.3;17.8;69;2.8;2.642933084;42.31186589;3.958816936;4.938050401
12/01/2002;27.2;18.9;75.75;1.8;2.967066916;42.28181606;3.52948594;4.669525364
13/01/2002;21.6;18.5;95.5;0.1;1.7952;42.25002012;2.05149917;2.642175432
14/01/2002;23.9;18.8;92.5;1.7;2.194133084;42.21645706;2.558248211;3.502568493
15/01/2002;29.7;18.9;77.5;8.2;1.471066916;42.18110543;4.864941047;5.476460123
16/01/2002;29.6;17.4;72.75;8.3;0.922533084;42.14394335;4.799149124;5.704966987
17/01/2002;28.3;15.9;73;7.3;2.568133084;42.1049486;4.699116102;5.55143014
18/01/2002;20.9;15.5;89.75;0;2.618;42.06409866;2.09702273;3.3021665
19/01/2002;24.9;16.6;85.25;0.2;2.443466916;42.02137074;2.484991776;4.379470877
20/01/2002;27.9;19;79.25;0.3;1.097066916;41.97674188;2.674800229;4.847476162
21/01/2002;32.2;19;65.25;11;0.947466916;41.93018896;5.813461118;6.204281777
22/01/2002;33.2;19.1;70.5;11.8;0.623333084;41.8816888;5.991923787;6.486054899
23/01/2002;30.4;20;81;5.4;1.670533084;41.83121819;4.156258063;5.443442458
24/01/2002;31.2;18.2;77.75;10;2.3936;41.77875397;5.440749341;6.007642605
25/01/2002;31.8;18.1;75.75;7.5;1.6456;41.72427308;4.838782231;6.195454629
26/01/2002;31;17.8;66.75;10.2;2.0944;41.66775262;5.769684222;5.994976607
27/01/2002;31.9;19.3;81.5;7.3;0.473733084;41.60916992;4.590669156;6.015227442
28/01/2002;32.2;19.7;75.5;7.7;2.3188;41.54850261;5.106756513;6.030821016
29/01/2002;31.6;19.5;89;4.4;1.496;41.48572867;3.683521176;5.870411007
30/01/2002;31.6;19.6;77.25;5.6;1.845066916;41.42082651;4.376917741;5.843689234
31/01/2002;31.9;20.2;68;9.9;1.6456;41.35377501;5.710676857;5.820572302
01/02/2002;28.9;19.3;85.25;3.9;1.894933084;41.32634797;3.519364603;5.037937776
02/02/2002;26.5;19.1;91.25;3;1.221733084;41.25625301;3.019758938;4.278755652
03/02/2002;26.7;18.7;75.5;6.4;2.7676;41.18396043;4.382404596;4.430204211
04/02/2002;28.1;14.4;65;11;1.371333084;41.10945128;5.305771085;5.579927593
05/02/2002;30.1;15.6;66;11.8;1.6456;41.03270736;5.771993847;5.964724045
06/02/2002;29.7;17.8;78.75;8;1.3464;40.95371134;4.626117404;5.512690426
07/02/2002;22.9;18.3;92.25;0;1.171866916;40.87244678;2.116551873;3.161381694
08/02/2002;22.9;18.1;93.25;0.2;2.0944;40.78889821;2.084136184;3.214459626
09/02/2002;22.2;18.3;91.5;0;1.670533084;40.70305119;2.095892033;2.872573265
10/02/2002;26.8;18.2;85;2.5;2.119333084;40.61489239;3.029177455;4.508244473
11/02/2002;28.3;16.4;84.25;5.3;0.847733084;40.52440962;3.659039421;5.271745344
12/02/2002;30.5;18.9;67;8.8;1.7952;40.43159193;5.251036521;5.497033645
13/02/2002;30;17.8;69.25;10.8;1.2716;40.33642962;5.420270485;5.518411731
14/02/2002;29.9;17.6;79.5;6.3;1.246666916;40.23891436;4.124797301;5.507844525
15/02/2002;30.3;17.5;70.25;10.7;1.371333084;40.13903919;5.393741145;5.62511119
16/02/2002;29.6;17.7;82.5;6.3;2.568133084;40.0367986;4.109300559;5.377641266
17/02/2002;28.7;18.5;83.5;5.1;1.695466916;39.93218858;3.718075898;4.959860701
18/02/2002;25.9;17.7;78;3.3;2.268933084;39.82520669;3.376657227;4.242459023
19/02/2002;24.7;18.2;87.5;0.8;2.0944;39.71585207;2.429549646;3.733613761
20/02/2002;24.7;18.6;89.5;0;2.0196;39.60412553;2.183990255;3.625210799
21/02/2002;25.6;19.2;89.75;0.1;1.5708;39.49002956;2.219966253;3.773081971
22/02/2002;28.1;19.5;86.5;4.5;2.867333084;39.3735684;3.469161794;4.512861264
23/02/2002;25.5;19.8;91.75;1.2;2.0944;39.25474806;2.403307767;3.561761042
24/02/2002;28.9;19.9;86.5;5.5;1.7204;39.13357638;3.732951412;4.654916827
25/02/2002;28.5;17.3;69.5;8.4;3.366;39.01006305;5.083445729;4.992532081
26/02/2002;24.5;17.9;89;1.5;1.695466916;38.88421963;2.462609011;3.660689733
27/02/2002;26.5;18.9;86;0.5;1.6456;38.75605964;2.411222982;4.065992857
28/02/2002;27.9;17.8;79.25;4.1;1.7204;38.62559849;3.45123761;4.688931589
01/03/2002;30.5;18.5;80;5.7;1.122;38.16506856;3.843679736;5.263114538
02/03/2002;31.6;17.1;77.5;8.9;1.097066916;38.02471617;4.659066223;5.744048363
03/03/2002;30;17;69.75;8.4;2.3936;37.88218054;4.874297172;5.309479907
04/03/2002;29.6;17.7;73.5;8.8;1.471066916;37.73749003;4.622369878;5.079150341
05/03/2002;30.1;16.5;68.75;10.7;1.87;37.59067505;5.20446948;5.363350537
06/03/2002;31.4;17.3;70.5;9.6;1.022266916;37.44176806;4.82332886;5.578699564
07/03/2002;32;17.5;64;10.7;1.496;37.29080361;5.372690324;5.688260225
08/03/2002;31.6;19.1;77.25;9;0.9724;37.13781827;4.658233106;5.334220129
09/03/2002;30.8;17.9;69.5;10;0.847733084;36.98285067;4.799019436;5.271522535
10/03/2002;30.4;17.7;66.75;9.6;1.595733084;36.8259415;4.937737287;5.171527498
11/03/2002;28.7;18;71.25;7.1;1.820133084;36.66713344;4.241067283;4.647620207
12/03/2002;31;17.2;68.5;10.3;1.122;36.50647119;4.890455058;5.351056221
13/03/2002;30.9;18.5;71;8.9;1.471066916;36.34400145;4.680172438;5.122389494
14/03/2002;30;18.1;84;5.6;0.922533084;36.17977285;3.518270353;4.919247551
15/03/2002;30.4;17.4;79.5;6.3;1.471066916;36.013836;3.807957294;5.099934884
16/03/2002;29.9;18.9;81.5;8.4;1.670533084;35.84624337;4.258302956;4.725669683
17/03/2002;29.1;19;79.5;7.2;1.4212;35.67704936;3.949887157;4.469708106
18/03/2002;30.5;18.6;78.25;9.6;1.471066916;35.50631017;4.568853539;4.886404654
19/03/2002;29.9;18.9;79.75;8;1.2716;35.33408381;4.113303095;4.658887761
20/03/2002;29.8;20;78.25;7.7;1.072133084;35.16043007;4.061366312;4.427892199
21/03/2002;28.9;20.2;78.5;4.5;2.0944;34.98541045;3.487087812;4.117408609
22/03/2002;26.7;17;70;8.1;3.241333084;34.80908811;4.43803521;4.050114689
23/03/2002;27.2;16.9;76;6.2;1.820133084;34.63152787;3.603865058;4.173356673
24/03/2002;27.5;18.7;84.25;1.6;1.1968;34.45279609;2.428490846;3.938917988
25/03/2002;27.9;19.3;82.75;3.7;2.0944;34.27296068;3.035246834;3.921114339
26/03/2002;30.4;19.7;75.5;5.7;1.6456;34.092091;3.724157623;4.503236264
27/03/2002;28;17.3;89.5;3;1.221733084;33.91025782;2.556029956;4.228530717
28/03/2002;30.1;17.9;73.75;8.6;1.221733084;33.72753329;4.12690383;4.640960618
29/03/2002;29;18.2;70.25;10.8;1.471066916;33.54399081;4.596018168;4.301428161
30/03/2002;29.2;15.6;70.75;11;1.022266916;33.35970505;4.380445398;4.661455299
31/03/2002;29.9;16.7;67.25;10.2;0.349066916;33.1747518;4.066477606;4.669364977
01/04/2002;30.1;16.7;77;10.1;0.723066916;33.10060081;4.170721403;4.68985933
02/04/2002;31.3;16.3;67.25;10.3;0.5984;32.91484255;4.232261419;4.982062854
03/04/2002;30.4;17.9;69;10.6;1.595733084;32.72860313;4.612318378;4.560336428
04/04/2002;29.3;17.3;66.75;10.4;1.520933084;32.54196183;4.458083062;4.352737111
05/04/2002;28.9;16.5;66;10.4;1.894933084;32.35499879;4.514779663;4.335080529
06/04/2002;28.3;16.3;64;9.8;2.5432;32.16779496;4.620626498;4.19807008
07/04/2002;28.1;17;78;8.3;3.041866916;31.98043202;3.90191096;4.039113463
08/04/2002;29.1;15;73;7.2;1.6456;31.79299227;3.611522629;4.469604562
09/04/2002;29.1;16.4;74.5;8;2.219066916;31.60555864;3.871377119;4.291004109
10/04/2002;28.1;17.4;70.5;8.3;2.044533084;31.41821454;3.956959258;3.915342121
11/04/2002;29.3;16.8;74;9.4;1.0472;31.23104382;3.841957183;4.237810763
12/04/2002;31;17.1;63;9.4;0.8228;31.04413072;3.942465961;4.550851594
13/04/2002;30.4;16.2;66.25;10.4;2.069466916;30.85755973;4.502133005;4.490140996
14/04/2002;29;17.4;63.5;8.6;2.343733084;30.67141559;4.324788789;4.024027644
15/04/2002;29.4;18.7;70.25;9.8;2.219066916;30.48578318;4.307785732;3.921034297
16/04/2002;29.6;16.9;58.75;10.3;2.0196;30.30074745;4.569440924;4.164719087
17/04/2002;29.6;16.5;68.25;9.9;1.072133084;30.11639335;3.867504237;4.183590771
18/04/2002;31.4;17.5;64;10.1;1.6456;29.93280578;4.357196896;4.429972191
19/04/2002;29.8;17.4;57.75;10.5;2.3188;29.75006949;4.746654411;4.074922077
20/04/2002;27.8;16.7;75.75;6;1.122;29.56826903;2.974458788;3.706896634
21/04/2002;31.4;17.2;62.75;10.1;1.969733084;29.38748866;4.457662457;4.380356638
22/04/2002;28;17.8;62.5;10.1;3.116666916;29.2078123;4.635885893;3.567090677
23/04/2002;29.2;16.5;64;10;2.069466916;29.0293235;4.195149508;3.951114135
24/04/2002;29.6;15.3;48.75;10.1;0.797866916;28.85210528;3.650713331;4.126016959
25/04/2002;29.6;14.3;51.75;10;0.8976;28.67624016;3.65511861;4.18912886
26/04/2002;30.4;14.2;57.75;10.2;1.5708;28.50181006;4.087027136;4.322069661
27/04/2002;31;14.9;53.25;10;1.545866916;28.32889623;4.178835854;4.351972404
28/04/2002;29.2;16.5;68;6.9;2.418533084;28.15757921;3.66831754;3.832408941
29/04/2002;29.4;16.9;62.75;9.3;1.371333084;27.98793875;3.711024312;3.807078564
30/04/2002;31.4;14.9;60;9.8;1.745333084;27.82005379;4.098862381;4.347738785
01/05/2002;31.2;16.3;69.25;9.5;0.76960224;27.58811251;3.438165826;4.16705314
03/05/2002;28.8;17.3;78.75;6.5;1.02613632;27.26341917;2.820049697;3.556679158
04/05/2002;28.6;16.5;87.5;4.3;0.89786928;27.10417255;2.28134482;3.582486738
05/05/2002;27;16.6;79.25;6.3;2.69360784;26.94709108;2.947154434;3.240588038
06/05/2002;28;17.9;91;4.3;2.30880672;26.79224715;2.232085416;3.267265428
07/05/2002;26.7;15.7;82.75;4.9;0.89786928;26.63971199;2.302755049;3.244616528
08/05/2002;28.8;16.4;70;9;0.76960224;26.4895556;3.07485607;3.548335923
09/05/2002;28.8;16.5;77.75;6.4;0.89786928;26.3418467;2.665174991;3.51851261
10/05/2002;26.6;16.9;78.5;5.9;2.18053968;26.19665271;2.755438801;3.038106188
11/05/2002;28.5;16.1;68.5;9.7;2.30880672;26.05403973;3.674026026;3.463674483
12/05/2002;25.4;14.9;73.25;6.8;2.43707376;25.91407248;2.946328468;3.000059633
13/05/2002;28.2;16.3;72.25;8.6;2.18053968;25.77681426;3.332395865;3.352532907
14/05/2002;27.4;15.9;72.5;9;2.18053968;25.64232698;3.287791494;3.229239079
15/05/2002;27.6;16.2;75.5;7.5;1.2826704;25.51067107;2.793059172;3.218768204
17/05/2002;29.4;16;70;9.2;1.9240056;25.25608766;3.404597916;3.524127019
18/05/2002;28.8;16.2;72;9.1;1.53920448;25.13327354;3.16445766;3.383705532
19/05/2002;27.8;16.2;84.75;3.9;1.53920448;25.0135175;2.134740695;3.190907327
20/05/2002;27.2;13.8;77.5;7.1;0.6413352;24.89687235;2.391431117;3.284706306
21/05/2002;23.9;16.5;91.25;0.6;0.6413352;24.78338934;1.373346035;2.41064366
22/05/2002;23.2;16.8;79.75;5;2.43707376;24.6731181;2.355671745;2.219985015
23/05/2002;22;13.2;70.25;6.9;3.33494304;24.56610667;2.8994234;2.42714428
24/05/2002;21.2;10.2;70.75;9.6;2.5653408;24.46240146;2.759967129;2.556963013
25/05/2002;22.7;8.1;71.25;9;2.43707376;24.36204727;2.693204443;2.907241857
26/05/2002;23.2;10;66;9.7;2.69360784;24.26508722;3.0735138;2.85264634
27/05/2002;24.8;9.3;68;9.8;1.9240056;24.17156281;2.873008835;3.119327563
28/05/2002;24.8;10.9;74.75;8.8;2.5653408;24.08151388;2.77307416;3.01026319
29/05/2002;24.5;12.4;74.25;4.7;0.89786928;23.99497861;1.99192291;2.845379091
30/05/2002;25.5;11.9;69.75;8.4;1.02613632;23.9119935;2.483802938;3.026646635
31/05/2002;26.2;11.7;65.5;8.2;1.02613632;23.8325934;2.536118223;3.135884465
01/06/2002;26.6;12.4;67;7.9;1.66747152;23.80184465;2.793075958;3.139435894
02/06/2002;25.4;13.4;76;7.6;1.2826704;23.72751889;2.406623524;2.869286334
03/06/2002;26.1;12;73;7.6;1.53920448;23.65685492;2.52856545;3.071793762
04/06/2002;26.9;11.5;65.75;9.7;1.2826704;23.58988187;2.794617637;3.214221855
05/06/2002;27.3;11.3;64.75;9.5;1.02613632;23.52662721;2.681242978;3.276284227
06/06/2002;26.9;12.8;69.25;6.4;1.15440336;23.46711672;2.387237195;3.113309303
07/06/2002;27.2;13;67.25;8.5;1.15440336;23.4113745;2.635534685;3.137605181
08/06/2002;27.8;12.3;66;9.2;1.2826704;23.35942298;2.790068538;3.266493834
09/06/2002;28.4;12.9;68.75;8.5;1.02613632;23.31128291;2.612648187;3.311436011
10/06/2002;27.8;13.5;69.75;7.3;0.76960224;23.26697336;2.344195346;3.174623703
11/06/2002;27.8;13.8;68.5;9.5;2.05227264;23.22651174;3.097315894;3.147917284
12/06/2002;28;13.1;70.5;9.5;1.15440336;23.18991378;2.711848103;3.221407278
13/06/2002;28.4;13.5;67;9.1;0.76960224;23.15719355;2.563866534;3.250414642
14/06/2002;29;12.9;57.5;9.8;1.9240056;23.12836343;3.423457881;3.374563052
15/06/2002;27.4;14.2;66.25;9.5;2.05227264;23.10343417;3.130634486;3.040456603
16/06/2002;25.6;12.3;68;9.5;2.05227264;23.08241484;2.900419092;2.903035889
17/06/2002;25.7;13.9;70.75;7.7;2.18053968;23.06531283;2.757500098;2.7956075
18/06/2002;25.8;11.7;74.25;3.7;1.9240056;23.05213392;2.173063841;2.968903425
19/06/2002;27.5;12.1;60.25;9.4;1.2826704;23.0428822;2.832742732;3.190604726
20/06/2002;25.6;12.6;62;9.1;1.79573856;23.03756011;2.925566262;2.876222788
21/06/2002;25.3;10.3;76.5;8.8;1.2826704;23.03616846;2.350741779;2.980532573
22/06/2002;25.2;9.4;63.25;6;1.79573856;23.03870639;2.559564393;3.01635011
23/06/2002;23.1;12.3;76;5;2.5653408;23.04517139;2.259984811;2.522947261
24/06/2002;25.8;13.3;71;8.3;1.2826704;23.05555933;2.500067432;2.856993646
25/06/2002;25.3;14;73;6.6;2.18053968;23.06986442;2.569149778;2.725361303
26/06/2002;25.3;14.6;71;8.4;2.05227264;23.08807923;2.770795572;2.675374898
27/06/2002;24.6;13.7;62.75;4.9;2.18053968;23.11019468;2.725348226;2.645570229
28/06/2002;24.6;13.8;65;7;1.9240056;23.13620006;2.718714656;2.63993742
29/06/2002;26.6;13.8;67.5;9.5;0.89786928;23.16608303;2.572732627;2.955487924
30/06/2002;28.2;12.1;67;9.5;1.15440336;23.1998296;2.745208145;3.315106709
01/07/2002;27.4;11.5;61.75;9.5;1.53920448;23.25353559;2.957914894;3.238924491
02/07/2002;24.6;11.5;70;9.6;2.05227264;23.29648794;2.788468978;2.83448601
03/07/2002;24.4;15;72.75;8;2.5653408;23.34324412;2.804678631;2.516447285
04/07/2002;26;12.1;73.25;9.5;2.43707376;23.39378294;2.902241452;3.013349361
05/07/2002;25.1;6.8;75;7.8;1.15440336;23.44808159;2.207926227;3.173831291
06/07/2002;24.6;11.5;70.25;8;1.15440336;23.50611566;2.383541368;2.859277544
07/07/2002;26.2;10.1;66;8.4;2.69360784;23.56785908;3.132814699;3.18681196
08/07/2002;23.3;10.3;57.25;9.9;1.41093744;23.63328417;2.762580414;2.763570702
09/07/2002;26.4;6.3;58;9.6;2.05227264;23.70236163;3.184733626;3.401369226
10/07/2002;24.9;12.6;73;3.5;1.53920448;23.77506055;2.104281641;2.856341574
11/07/2002;28.2;13.4;82;5.7;1.2826704;23.8513484;2.232091363;3.319367197
12/07/2002;20.6;15.1;95.75;0.6;0.89786928;23.93119103;1.190583952;1.875018304
13/07/2002;23.4;13.5;79.5;6.9;1.41093744;24.01455272;2.236920898;2.566711516
14/07/2002;24.5;6.8;66.75;8.2;1.53920448;24.10139612;2.551785165;3.178184164
15/07/2002;25.3;11.4;64.5;8.8;1.53920448;24.19168231;2.81552603;3.05501657
16/07/2002;26.6;13.7;66.25;8.9;2.05227264;24.28537078;3.143328096;3.101425972
17/07/2002;26.6;10;68.25;9.4;1.9240056;24.38241944;2.99694481;3.359904269
18/07/2002;23.2;10.9;67.5;7;2.82187488;24.48278465;2.892402773;2.803395698
19/07/2002;23.6;5.8;77.25;6.1;2.18053968;24.5864212;2.228805361;3.158180246
20/07/2002;24.6;12.7;71;6.7;2.05227264;24.69328236;2.682376844;2.908564166
21/07/2002;24.9;11.7;71.5;4.1;1.79573856;24.80331983;2.341647247;3.047291379
22/07/2002;26.1;13.1;67.5;5.2;1.41093744;24.91648385;2.510823118;3.147181873
23/07/2002;27.2;15.1;70.75;7.3;1.41093744;25.03272311;2.790241731;3.176745902
24/07/2002;26.2;13.2;66.75;6.7;1.79573856;25.15198484;2.86718428;3.185169149
25/07/2002;29;9.6;53.5;9.7;1.41093744;25.2742148;3.379669302;3.868062073
26/07/2002;28;10.7;61.5;9.8;2.30880672;25.39935732;3.631482175;3.675614189
27/07/2002;28;11.5;76.75;9.5;1.66747152;25.52735527;2.988882146;3.6464313
28/07/2002;26.9;13.2;70.5;9.3;1.2826704;25.65815015;2.980912016;3.366258272
29/07/2002;25.4;13.6;76.5;5.7;2.30880672;25.79168208;2.628929833;3.094651146
30/07/2002;25.8;14.6;65.5;8;2.69360784;25.9278898;3.4566382;3.087655932
31/07/2002;28.6;10.4;75.5;2.8;1.53920448;26.06671076;2.243839807;3.884073602
01/08/2002;26.2;13.9;72.75;1.3;1.2826704;26.12295659;2.013731081;3.240122013
02/08/2002;28.2;15.6;78;6.3;1.66747152;26.26532851;2.767597811;3.458246279
03/08/2002;29.4;15.9;75.5;7.3;1.15440336;26.41015828;2.916346317;3.667175706
04/08/2002;30.1;15;66.25;9.7;1.53920448;26.55737907;3.584962435;3.890199072
05/08/2002;31.8;15.3;59.5;9;0.89786928;26.70692285;3.379078346;4.190603029
06/08/2002;31.8;16.3;63.75;9.3;2.18053968;26.85872046;4.101153583;4.133935353
07/08/2002;31.7;14.3;52;9.9;2.05227264;27.01270161;4.420839494;4.294404982
08/08/2002;30.9;14.8;48.75;10.2;1.9240056;27.16879497;4.409721606;4.139314812
09/08/2002;28.8;13;59.25;9.9;1.66747152;27.32692817;3.75751119;3.926454553
10/08/2002;29.7;13;55.75;9.9;2.05227264;27.48702785;4.151326491;4.107475077
11/08/2002;28.8;14.4;59.25;8.8;2.18053968;27.64901973;3.965501702;3.861023905
12/08/2002;29.6;12.8;55.75;9;1.9240056;27.81282864;3.99652816;4.152398648
13/08/2002;29.4;13.4;54.5;10;1.02613632;27.97837856;3.595734993;4.097262463
